,Long,Short
2009-01-02,0.035771288273875476,1.0
2009-01-05,0.019792300425785003,1.0
2009-01-06,0.022200704979598817,1.0
2009-01-07,-0.022415006035868757,1.0
2009-01-08,0.011369020507165895,1.0
2009-01-09,-0.017311535708534453,1.0
2009-01-12,-0.0340443867993005,1.0
2009-01-13,0.017616079784873916,1.0
2009-01-14,-0.027684135480562644,1.0
2009-01-15,0.0031732892068567996,1.0
2009-01-16,-0.005274718859738081,1.0
2009-01-20,-0.050434760260659094,1.0
2009-01-21,0.03955647841967601,1.0
2009-01-22,0.0032055479929809063,1.0
2009-01-23,0.047403376838287395,1.0
2009-01-26,0.0034882158817613252,1.0
2009-01-27,0.012361281496462284,1.0
2009-01-28,0.02140681825289,1.0
2009-01-29,-0.030387952123673356,1.0
2009-01-30,-0.03815499384040823,1.0
2009-02-02,0.017589266711002905,1.0
2009-02-03,0.0025169700660119367,1.0
2009-02-04,-0.009586153135901221,1.0
2009-02-05,0.02447207607212587,1.0
2009-02-06,0.03723784976700133,1.0
2009-02-09,0.006285316235627158,1.0
2009-02-10,-0.03697446188052968,1.0
2009-02-11,-0.002261864678232506,1.0
2009-02-12,0.011866470255978511,1.0
2009-02-13,-0.0005181112338580763,1.0
2009-02-17,-0.029169849795631485,1.0
2009-02-18,-0.013389608275044994,1.0
2009-02-19,-0.03829517385030791,1.0
2009-02-20,-0.000978178986723155,1.0
2009-02-23,-0.07169261931698866,1.0
2009-02-24,0.04061242064247661,1.0
2009-02-25,-0.010073155900012277,1.0
2009-02-26,-0.04240314277092233,1.0
2009-02-27,-0.0032744541707815378,1.0
2009-03-02,-0.05388038952257783,1.0
2009-03-03,-0.031174130713432537,1.0
2009-03-04,-0.0024045563325799657,1.0
2009-03-05,-0.05158271257714657,1.0
2009-03-06,-0.017770215633651276,1.0
2009-03-09,0.00697922285666035,1.0
2009-03-10,0.05244045783261546,1.0
2009-03-11,-0.006892827376200517,1.0
2009-03-12,0.0628606246890984,1.0
2009-03-13,0.017658946512019148,1.0
2009-03-16,-0.023185473834288716,1.0
2009-03-17,0.02741665961861378,1.0
2009-03-18,0.044259041663645346,1.0
2009-03-19,-0.02663444382329109,1.0
2009-03-20,-0.03713193213846553,1.0
2009-03-23,0.027911120798008438,1.0
2009-03-24,-0.012423233981805237,1.0
2009-03-25,0.0065156201244200625,1.0
2009-03-26,0.03548278440319959,1.0
2009-03-27,-0.00285281964251628,1.0
2009-03-30,-0.018359986910584537,1.0
2009-03-31,0.012549159318564373,1.0
2009-04-01,0.023183275355373713,1.0
2009-04-02,0.012751779780786354,1.0
2009-04-03,0.025018340449071263,1.0
2009-04-06,0.008740400936376281,1.0
2009-04-07,-0.011170161993746663,1.0
2009-04-08,-0.00426774280599731,1.0
2009-04-09,0.02382049378126986,1.0
2009-04-13,0.008570817370075857,1.0
2009-04-14,-0.008301357120071995,1.0
2009-04-15,0.028570948726974986,1.0
2009-04-16,0.01546053434142608,1.0
2009-04-17,0.012319296725197437,1.0
2009-04-20,-0.03590532687142073,1.0
2009-04-21,0.04690918713303728,1.0
2009-04-22,0.016376096463948275,1.0
2009-04-23,-0.015395508825063109,1.0
2009-04-24,-0.007614970851382063,1.0
2009-04-27,0.0047798096790061416,1.0
2009-04-28,0.01093500337318475,1.0
2009-04-29,0.027338588524563112,1.0
2009-04-30,-0.009474827217769011,1.0
2009-05-01,0.004218946284619507,1.0
2009-05-04,0.02276281437932256,1.0
2009-05-05,0.005811197861522554,1.0
2009-05-06,0.013674894581597607,1.0
2009-05-07,-0.022959556423716054,1.0
2009-05-08,0.01583297935583089,1.0
2009-05-11,-0.01454772814002826,1.0
2009-05-12,-0.025429633766152614,1.0
2009-05-13,-0.021584455691601577,1.0
2009-05-14,0.029906919725824245,1.0
2009-05-15,-0.01781950532130062,1.0
2009-05-18,0.025952329821464937,1.0
2009-05-19,0.004079452520035687,1.0
2009-05-20,-0.014787254333862443,1.0
2009-05-21,-0.012962312741482618,1.0
2009-05-22,-0.006509533947313939,1.0
2009-05-26,0.028810669609052243,1.0
2009-05-27,-0.015333191988037575,1.0
2009-05-28,-0.004260011602719016,1.0
2009-05-29,0.00588392190826883,1.0
2009-06-01,0.025038299469650714,1.0
2009-06-02,0.010299318996291607,1.0
2009-06-03,-0.013368504922535607,1.0
2009-06-04,0.007638083801652628,1.0
2009-06-05,-0.01327959612469155,1.0
2009-06-08,-0.0018104859017401443,1.0
2009-06-09,-0.008500322220496325,1.0
2009-06-10,-0.01246333518524847,1.0
2009-06-11,0.0055076643130434035,1.0
2009-06-12,-0.00013847288382397017,1.0
2009-06-15,-0.025928333119939518,1.0
2009-06-16,-0.0148851274474886,1.0
2009-06-17,0.0006185296452953404,1.0
2009-06-18,0.01393969863832919,1.0
2009-06-19,-0.006168979005437514,1.0
2009-06-22,-0.026265505279640444,1.0
2009-06-23,-0.008060589693410359,1.0
2009-06-24,-0.0031631411676691034,1.0
2009-06-25,0.03331579485480907,1.0
2009-06-26,2.530421780799763e-05,1.0
2009-06-29,0.00540798213653374,1.0
2009-06-30,-0.00594058837059408,1.0
2009-07-01,0.005681325667166226,1.0
2009-07-02,-0.019011792392986282,1.0
2009-07-06,0.006077930438034918,1.0
2009-07-07,-0.021236697050476417,1.0
2009-07-08,-0.002324630869486921,1.0
2009-07-09,0.00023165782699268166,1.0
2009-07-10,0.0058894536506401305,1.0
2009-07-13,0.020987590227101217,1.0
2009-07-14,0.006394123105013638,1.0
2009-07-15,0.01852576008480642,1.0
2009-07-16,0.018754200571807468,1.0
2009-07-17,-0.003036617794925123,1.0
2009-07-20,0.007234980889509579,1.0
2009-07-21,-0.0030325436728411035,1.0
2009-07-22,0.0036458105465259293,1.0
2009-07-23,0.039876283343890796,1.0
2009-07-24,0.018607237006221522,1.0
2009-07-27,0.0069000529636974225,1.0
2009-07-28,0.004378745171427034,1.0
2009-07-29,0.003959757094191341,1.0
2009-07-30,0.007103512275124946,1.0
2009-07-31,0.006472469856602925,1.0
2009-08-03,-0.008099201349412022,1.0
2009-08-04,0.004858169739902318,1.0
2009-08-05,-0.00031850394605555945,1.0
2009-08-06,-0.0004982036061684126,1.0
2009-08-07,0.0009433346745299831,1.0
2009-08-10,-0.0035018902522414796,1.0
2009-08-11,-0.009480274994441906,1.0
2009-08-12,0.010884499137484571,1.0
2009-08-13,-0.0007756804581039112,1.0
2009-08-14,-0.009499643631624232,1.0
2009-08-17,-0.010583479671705542,1.0
2009-08-18,0.01182727007865585,1.0
2009-08-19,0.023887068638235753,1.0
2009-08-20,0.005954724888030028,1.0
2009-08-21,0.015578447268751383,1.0
2009-08-24,0.002121164866217373,1.0
2009-08-25,0.0017045818546185475,1.0
2009-08-26,0.0008570236186855595,1.0
2009-08-27,0.009618666226519967,1.0
2009-08-28,-0.008845953842369835,1.0
2009-08-31,-0.002047093410660383,1.0
2009-09-01,-0.021973760275324973,1.0
2009-09-02,-0.0005672882580562532,1.0
2009-09-03,0.007614712038662796,1.0
2009-09-04,0.016680109939560928,1.0
2009-09-08,0.0003702551472837934,1.0
2009-09-09,0.016610078814616423,1.0
2009-09-10,0.01780955470318103,1.0
2009-09-11,-0.005144728345273209,1.0
2009-09-14,0.0183441491068816,1.0
2009-09-15,-0.0015475676312334042,1.0
2009-09-16,0.014871707417168822,1.0
2009-09-17,-0.005726206079598628,1.0
2009-09-18,-0.006653245400184737,1.0
2009-09-21,0.004260247204335032,1.0
