,Long,Short
2012-01-03,0.0008964017522982814,1.0
2012-01-04,0.0024184391437853336,1.0
2012-01-05,0.009409320753310923,1.0
2012-01-06,-0.0026053316967746933,1.0
2012-01-09,-0.0008593619632186855,1.0
2012-01-10,0.005529817634249179,1.0
2012-01-11,0.007581016590257417,1.0
2012-01-12,-0.008424445483316367,1.0
2012-01-13,0.0018275608346006388,1.0
2012-01-17,-0.004947456664874339,1.0
2012-01-18,0.02623631634075694,1.0
2012-01-19,0.006271855438608864,1.0
2012-01-20,0.003125350977664887,1.0
2012-01-23,0.010012107357747147,1.0
2012-01-24,0.014213705295294842,1.0
2012-01-25,-0.0040406467590746505,1.0
2012-01-26,-0.018864501037082836,1.0
2012-01-27,0.005733322769459781,1.0
2012-01-30,-0.00042841290259081343,1.0
2012-01-31,-0.008870226331059761,1.0
2012-02-01,0.003447671412440889,1.0
2012-02-02,0.0019432254201384059,1.0
2012-02-03,0.013018328354928754,1.0
2012-02-06,0.003287673702552729,1.0
2012-02-07,0.0051166249494072665,1.0
2012-02-08,0.004189343859466376,1.0
2012-02-09,-0.0029440243853478985,1.0
2012-02-10,1.1493145667573757e-05,1.0
2012-02-13,-0.0031603405976395106,1.0
2012-02-14,0.003833189944538062,1.0
2012-02-15,-0.009109126775697751,1.0
2012-02-16,0.020786443979201753,1.0
2012-02-17,-0.0020993300000548996,1.0
2012-02-21,-0.016215932617714555,1.0
2012-02-22,-0.006904467908941547,1.0
2012-02-23,0.006967529931431326,1.0
2012-02-24,-0.0004758596446999719,1.0
2012-02-27,0.009449470603508526,1.0
2012-02-28,-0.004671075097605959,1.0
2012-02-29,-0.008489819115334085,1.0
2012-03-01,0.001334059875567306,1.0
2012-03-02,-0.008135932166775817,1.0
2012-03-05,-0.0005715575029466624,1.0
2012-03-06,-0.012436464312818984,1.0
2012-03-07,0.005216077440222922,1.0
2012-03-08,0.004696785055311547,1.0
2012-03-09,-0.0006276773569639293,1.0
2012-03-12,-0.0037066394841581253,1.0
2012-03-13,0.011478068956262045,1.0
2012-03-14,-0.0034939672882503326,1.0
2012-03-15,0.0030162981639923147,1.0
2012-03-16,-0.0012106841314264982,1.0
2012-03-19,0.0026782700450883267,1.0
2012-03-20,-0.00462703343844868,1.0
2012-03-21,-0.007589714895323563,1.0
2012-03-22,-0.004159790613557557,1.0
2012-03-23,0.006462162620242984,1.0
2012-03-26,0.0041125849338725425,1.0
2012-03-27,-0.01132613568022387,1.0
2012-03-28,-0.006980981587041179,1.0
2012-03-29,0.003064781181480769,1.0
2012-03-30,0.0013938115391969764,1.0
2012-04-02,0.015150811071721948,1.0
2012-04-03,-0.0005659506783524338,1.0
2012-04-04,-0.0019170046630302528,1.0
2012-04-05,0.0024860040410649266,1.0
2012-04-09,0.0006127582427527423,1.0
2012-04-10,-0.018120036166926944,1.0
2012-04-11,-0.0017407510854394737,1.0
2012-04-12,0.02037658767632853,1.0
2012-04-13,-0.0122305930550202,1.0
2012-04-16,-0.006183440317376998,1.0
2012-04-17,0.009736960120776761,1.0
2012-04-18,-0.0008775173709017259,1.0
2012-04-19,-0.005913405243587766,1.0
2012-04-20,-0.012447364030821783,1.0
2012-04-23,-0.0017422593419794464,1.0
2012-04-24,0.008339670377029474,1.0
2012-04-25,-0.004419129066475058,1.0
2012-04-26,0.008084754454495224,1.0
2012-04-27,-0.005270689697328135,1.0
2012-04-30,-0.001063032042883849,1.0
2012-05-01,0.011776853615910776,1.0
2012-05-02,-0.0005315720165987803,1.0
2012-05-03,-0.014147038310577963,1.0
2012-05-04,-0.01074873237801236,1.0
