,Long,Short
2016-01-04,-0.009478173684172786,-0.0027508091508556486
2016-01-05,-0.012077167445433768,0.031125038529889883
2016-01-06,-0.05826301876239265,0.04171137984931618
2016-01-07,-0.004321335347914989,0.02344083387375432
2016-01-08,-0.04584237635471061,0.014663412798908126
2016-01-11,-0.023183674046129053,-0.020784289284415957
2016-01-12,-0.04545922961226813,0.005506826139085885
2016-01-13,0.08711243152630845,0.00375833451008859
2016-01-14,-0.017755716074476104,0.02726453883987846
2016-01-15,-0.04041235817615463,0.045867326227072736
2016-01-19,-0.026076247671924756,0.005806832281441354
2016-01-20,0.08915508934524245,-0.018167938163166985
2016-01-21,0.05822563416743185,-0.02327460295226983
2016-01-22,-0.03464391687812368,0.04543725477473778
2016-01-25,0.035265819179098254,-0.03410361137967612
2016-01-26,0.0030618066274456625,0.002088373411926925
2016-01-27,0.009109229537861373,0.011902820393827873
2016-01-28,0.03368794934502071,-0.028407012366836137
2016-01-29,0.0012039948077910644,0.0011866342614481496
2016-02-01,-0.020486952225380585,-0.012174915102967065
2016-02-02,0.013661463774882277,-0.026350896974449256
2016-02-03,0.03456544881084615,0.004581731356101737
2016-02-04,-0.020664449556091737,-0.0002935268634912114
2016-02-05,-0.026718486410474352,0.0007649288108841467
2016-02-08,0.0064659036364680955,-0.05380952880214126
2016-02-09,0.004577540533184798,0.0020265850306126266
2016-02-10,-0.014941179306434904,0.01822939113621581
2016-02-11,0.033436411344524034,-0.03018026847996271
2016-02-12,0.045372752601567014,-0.023203567773237475
2016-02-16,0.026602623373982316,-0.030726104612270766
2016-02-17,-0.018914451669687325,-0.00391599857230378
2016-02-18,0.02034986195530979,0.004380591416016155
2016-02-19,0.02252710442719804,-0.037919042168168174
2016-02-22,0.005563274126798334,0.014970029227363601
2016-02-23,0.011897630119681946,-0.0054569248691679895
2016-02-24,0.022118720998394736,-0.007395137025618869
2016-02-25,0.02570760183187325,-0.035603765889072034
2016-02-26,0.0004987623205775394,-0.009500189485819432
2016-02-29,0.009186365557582388,-0.016984456490275114
2016-03-01,0.002723017553828,-0.017785706462638273
2016-03-02,0.018632137271986426,-0.016021476966682546
2016-03-03,0.016162911574482353,-0.014111959847254085
2016-03-04,0.01819183656502067,-0.021275187818423347
2016-03-07,-0.008944374801772459,0.04000399464797727
2016-03-08,0.01049033967466837,-0.009041729887320082
2016-03-09,-0.011059370289038395,-0.004711585827052589
2016-03-10,0.034435350691699375,-0.007344944210507143
2016-03-11,0.0006323229501403848,0.0061126951072152606
2016-03-14,-0.002663414069930259,0.02856216762801217
2016-03-15,0.00495243896622326,-0.02046427012693436
2016-03-16,0.016082340656363124,-0.012077979636269897
2016-03-17,0.009579742964613346,0.0006855531561242411
2016-03-18,0.001069790264219772,0.002325865410356942
2016-03-21,0.0012401505693011572,-0.0007471288736988324
2016-03-22,-0.004857351035712676,0.039878123177229476
2016-03-23,-0.007935093203264876,-0.0018705309822582006
2016-03-24,-0.007612536824968918,0.0023887187387799267
2016-03-28,0.024475272307754516,-0.013693648055074958
2016-03-29,0.05359544217244423,-0.013112398817226412
2016-03-30,-0.002702377831978897,0.008195115073601888
2016-03-31,-0.003991558656573313,-0.004701480128690339
2016-04-01,-0.004206982998835218,0.016064146720061567
2016-04-04,-0.00714569322342643,0.001697059072323892
2016-04-05,-0.003936950526859484,-0.01059100739187654
2016-04-06,0.014450377292306272,0.025843559910935954
2016-04-07,0.005898889858717038,-0.005757750537224193
2016-04-08,-0.005080151137880284,-0.01459843017190512
2016-04-11,0.03052379777167049,-0.02627502585044379
2016-04-12,0.016689739419328987,-0.030115366969199198
2016-04-13,-0.00932920915732428,0.01688424371826529
2016-04-14,0.005403913738054667,0.012095725944985824
2016-04-15,0.009942333411592808,-0.01654915776346283
2016-04-18,0.001652498953101944,-0.03182004313863671
2016-04-19,0.0002879795352711434,-0.002408343019803738
2016-04-20,-0.008269206514715022,0.007686023785566898
2016-04-21,0.00031387448722777214,-0.013021087630100936
2016-04-22,-0.0034889677657286232,0.023926491189441533
2016-04-25,0.01041536372143308,-0.020114051425188784
2016-04-26,0.006415735158345514,-0.0197506152042476
2016-04-27,0.05985639357877178,0.001590311036486547
2016-04-28,-0.0073283568738761184,-0.00994488846320062
2016-04-29,0.0623107237614761,0.0046369034494098795
2016-05-02,-0.003926002426631103,0.03182783824956424
2016-05-03,-0.015518258911870942,0.007184910619143503
2016-05-04,-0.01095329641948406,0.004392453879035562
2016-05-05,0.0019860882841330695,-0.014167300115493896
2016-05-06,0.00028722284794659993,0.021998716401252495
2016-05-09,0.027831523324222784,-0.0041366057901008665
2016-05-10,-0.010678569787885173,0.013404186359562097
2016-05-11,-0.0021802610405155963,0.013680788032288416
2016-05-12,-0.012311547597736328,0.010914308886335166
2016-05-13,0.015276407264768189,-0.020357357553588806
2016-05-16,-0.004351695533043387,-0.00940137576575525
2016-05-17,-0.00160356005848995,0.020085744330620336
2016-05-18,0.0024475876789241237,0.015058252818171225
2016-05-19,0.009974418295116994,-0.013054027190848482
2016-05-20,0.006423706931156814,0.0036501659327449866
2016-05-23,0.012796184102421592,-0.011065467084308177
2016-05-24,0.0032161768317853223,-0.026085256151506753
2016-05-25,-0.0011595828252801254,0.007298412554515609
2016-05-26,0.006461479124323322,-0.02194796245105334
2016-05-27,-0.0012978859945415033,0.0075993035709339685
2016-05-31,0.005033145310211662,6.572603777246221e-05
2016-06-01,0.0015476957731943909,-0.014469911700687366
2016-06-02,-0.0028704600649817947,-0.0012535775992791875
2016-06-03,0.007485951341306718,-0.021205637137423496
2016-06-06,-0.02727851229995095,-0.004037380735812046
2016-06-07,0.028893124604734644,-0.0022334929529796987
2016-06-08,-0.014423186430707202,0.01700526925940702
2016-06-09,-0.01043296723731275,0.0265255659719413
2016-06-10,-0.01877737237115712,0.014761879544752521
2016-06-13,-0.009399539502187948,0.009471091249434571
2016-06-14,-0.0021184476590168423,0.0038532115213436137
2016-06-15,0.025185722107777066,0.008858195148592197
2016-06-16,-0.0064523444401110245,-0.008421978800319785
2016-06-17,0.010909766138518472,-0.014255243075388512
2016-06-20,0.0060235637995970205,-0.034706172034344805
2016-06-21,0.004055455589998813,0.017405651819470715
2016-06-22,0.013951160247577388,-0.03319698366863997
2016-06-23,-0.026831635697899592,0.0689953481257449
2016-06-24,-0.02691830959986834,0.050253640596092594
2016-06-27,0.03132430958340091,-0.02611664980970716
2016-06-28,0.030475075006773066,-0.025270262742784676
2016-06-29,0.020183396845684286,-0.018164450217665506
2016-06-30,0.004419625011002526,-0.0031037787447103617
2016-07-01,-0.007547131950672903,0.01680577507095814
2016-07-05,0.005893409219789458,-0.006016176699855625
2016-07-06,0.0008814697649867532,0.004056317827394074
2016-07-07,0.02806928693795343,-0.03183558472738217
2016-07-08,0.0029631676033088474,-0.015389726005212757
2016-07-11,0.0054002207667566806,-0.02408739125814987
2016-07-12,0.006887736811908685,-0.001037440809785739
2016-07-13,0.0025682718710237753,0.001244264135934947
2016-07-14,0.02752445034131402,-0.008287561429230006
2016-07-15,0.0019813579925135327,-0.0014961129562001795
2016-07-18,8.36563252653022e-05,0.0023832088036059075
2016-07-19,-0.001675804491438071,-0.0173744680500885
2016-07-20,-0.004636002058953803,0.009337984557228885
2016-07-21,0.029043107851888416,-0.0016984577052739924
2016-07-22,-0.011818325764774717,0.004535325279361402
2016-07-25,0.013657818443667003,-0.024509303997463393
