,Long,Short
2010-01-04,0.011153743557289153,1.0
2010-01-05,0.006916339256357662,1.0
2010-01-06,0.013258325416036365,1.0
2010-01-07,0.009253246662409554,1.0
2010-01-08,-0.00628891167131349,1.0
2010-01-11,-0.01417902160836062,1.0
2010-01-12,0.022991127484034278,1.0
2010-01-13,0.006751597124075304,1.0
2010-01-14,-0.004889292881501283,1.0
2010-01-15,0.017490459073454236,1.0
2010-01-19,-0.01680101480420886,1.0
2010-01-20,-0.028700890406615054,1.0
2010-01-21,-0.007382181682481304,1.0
2010-01-22,-0.011354972186119727,1.0
2010-01-25,-0.01323627292583437,1.0
2010-01-26,-0.008463476060230901,1.0
2010-01-27,-0.020604699393256865,1.0
2010-01-28,0.006032599857594223,1.0
2010-01-29,-0.004115830923015429,1.0
2010-02-01,0.019186634263847258,0.8999437110704926
2010-02-02,-0.008165505850382938,1.0
2010-02-03,-0.02319731784814888,1.0
2010-02-04,0.0047277831808667185,1.0
2010-02-05,-0.006842635103447281,1.0
2010-02-08,0.003789906664139442,1.0
2010-02-09,0.0014125718081145267,1.0
2010-02-10,0.0029140209697330445,1.0
2010-02-11,0.020407389654429765,1.0
2010-02-12,0.013341358514029799,1.0
2010-02-16,-0.0005944348238847042,1.0
2010-02-17,0.005271690225284109,1.0
2010-02-18,0.0040202469970476605,1.0
2010-02-19,-0.001458208974504671,1.0
2010-02-22,-0.015393573397744853,1.0
2010-02-23,0.007492862085650975,1.0
2010-02-24,0.016706842573049906,1.0
2010-02-25,-0.00675175014107684,1.0
2010-02-26,0.017569439043523306,1.0
2010-03-01,-0.008542413109482427,1.0
2010-03-02,0.0037076808547804154,1.0
2010-03-03,0.013022004450341485,1.0
2010-03-04,0.015878864424805506,1.0
2010-03-05,-0.005598421112659968,1.0
2010-03-08,0.01674986488797712,1.0
2010-03-09,0.017635126397559386,1.0
2010-03-10,0.0007501021113531569,1.0
2010-03-11,-0.014284688218522246,1.0
2010-03-12,0.001258186549724638,1.0
2010-03-15,0.0034706667353467946,1.0
2010-03-16,-0.0037332143622749725,1.0
2010-03-17,-0.017608858957158524,1.0
2010-03-18,0.0010425558443810435,1.0
2010-03-19,0.007356606099763963,1.0
2010-03-22,0.014563096056181214,1.0
2010-03-23,-0.006666064144388128,1.0
2010-03-24,-0.023440312199499446,1.0
2010-03-25,0.0012229427444173878,1.0
2010-03-26,0.007125882237148074,1.0
2010-03-29,0.005902202883398289,1.0
2010-03-30,0.0016018522711870099,1.0
2010-03-31,0.005103267253184729,1.0
2010-04-01,0.01255398790564557,1.0
2010-04-05,0.010127779094066558,1.0
2010-04-06,0.0004258554455194519,1.0
2010-04-07,-0.003940919795113862,1.0
2010-04-08,-0.00013147970828567557,1.0
2010-04-09,-0.011055394478431369,1.0
2010-04-12,-0.03264284463943399,1.0
2010-04-13,0.010265508932064182,1.0
2010-04-14,0.0021976552684387584,1.0
2010-04-15,-0.020643483671460815,1.0
2010-04-16,0.011793800929746356,1.0
2010-04-19,0.006695006671616455,1.0
2010-04-20,-0.00020145870011625266,1.0
2010-04-21,0.028727715260049247,1.0
2010-04-22,0.016335096390271565,1.0
2010-04-23,-0.001776353084057747,1.0
2010-04-26,-0.03746288027079505,1.0
2010-04-27,0.0003987797751968114,1.0
2010-04-28,0.009367741378876448,1.0
2010-04-29,-0.03498978909152835,1.0
2010-04-30,0.007897137841270729,1.0
2010-05-03,-0.02129565937326916,1.0
2010-05-04,0.008472724752174875,1.0
2010-05-05,-0.035912494334207345,1.0
2010-05-06,-0.007744150920240722,1.0
2010-05-07,0.0006900337159172154,1.0
2010-05-10,0.010231728661573436,1.0
2010-05-11,0.014434164310213105,1.0
2010-05-12,-0.013356632651595013,1.0
2010-05-13,-0.004435807906830969,1.0
2010-05-14,0.006734955225367556,1.0
2010-05-17,-0.013888759549696872,1.0
2010-05-18,-0.003184129765935728,1.0
2010-05-19,-0.008540985501026532,1.0
2010-05-20,0.017403747690025218,1.0
2010-05-21,-0.024562000099714133,1.0
2010-05-24,0.03674524327238031,1.0
2010-05-25,-0.02391335499018179,1.0
2010-05-26,0.016727257389523676,1.0
2010-05-27,-0.017387924122137376,1.0
2010-05-28,-0.012980984757718184,1.0
2010-06-01,0.02295313000003859,1.0
2010-06-02,-0.008341760039289926,1.0
2010-06-03,-0.02920622838105157,1.0
2010-06-04,-0.0012759318445342948,1.0
2010-06-07,0.00038272106124294104,1.0
2010-06-08,-0.009315023832218484,1.0
