,Long,Short
2013-01-02,-0.00479861100838268,1.0
2013-01-03,0.019443613950080717,1.0
2013-01-04,-0.0037764680259129157,1.0
2013-01-07,-0.008876940405637334,1.0
2013-01-08,-0.00232652384287958,1.0
2013-01-09,0.01955953058606692,1.0
2013-01-10,-0.0074916940967238,1.0
2013-01-11,-0.0056497909543300915,1.0
2013-01-14,0.0036583618575199094,1.0
2013-01-15,0.00331221544597865,1.0
2013-01-16,0.0024540013309800822,1.0
2013-01-17,0.02631906276398489,1.0
2013-01-18,-0.003359276344683948,1.0
2013-01-22,0.021909803270393446,1.0
2013-01-23,0.018061647437539165,1.0
2013-01-24,0.025639417271022945,1.0
2013-01-25,0.002504951179973347,1.0
2013-01-28,-0.005562481091651183,1.0
2013-01-29,-0.00560223252348524,1.0
2013-01-30,0.01437413657822817,1.0
2013-01-31,-0.00048190473821513313,1.0
2013-02-01,-0.006617675755430474,1.0
2013-02-04,0.025205101104875928,1.0
2013-02-05,0.03273590172628367,1.0
2013-02-06,-0.01044159387370357,1.0
2013-02-07,0.029482278222467205,1.0
2013-02-08,0.007837414993725488,1.0
2013-02-11,-0.004894553855205375,1.0
2013-02-12,0.023192262366401317,1.0
2013-02-13,0.0057110904862205936,1.0
2013-02-14,-0.009543894070996017,1.0
2013-02-15,0.00984422028241141,1.0
2013-02-19,-0.036538015995251485,1.0
2013-02-20,-0.020624718805618936,1.0
2013-02-21,0.005295011386219095,1.0
2013-02-22,-0.010337101550517046,1.0
2013-02-25,-0.009100926590029057,1.0
2013-02-26,0.00708106905183753,1.0
2013-02-27,0.022648961034750937,1.0
2013-02-28,0.006629261960710442,1.0
2013-03-01,0.032345341076923405,1.0
2013-03-04,0.0066283927129680235,1.0
2013-03-05,-0.017482222124673465,1.0
2013-03-06,-0.01370848293491662,1.0
2013-03-07,0.028783491972025576,1.0
2013-03-08,-8.966719846126292e-05,1.0
2013-03-11,0.07642070037363183,1.0
2013-03-12,0.01606432273969084,1.0
2013-03-13,0.010807041443477262,1.0
2013-03-14,-0.01058740321847217,1.0
2013-03-15,0.049864541655434025,1.0
2013-03-18,0.05226832708631581,1.0
2013-03-19,0.07878494854487733,1.0
2013-03-20,-0.06847957804966623,1.0
